index,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
261,139694.0,0.112047331,0.628683026,1.626281874,1.115015609,-0.498710201,0.091192572,-0.052250287,-0.009619707,-0.092020071,-0.030574039,-0.825633472,0.244411909,1.123476122,-0.328956846,1.496848905,-0.830985142,0.437115464,0.417764381,2.498003955,0.319759434,0.266706848,1.095443731,-0.173814438,0.093873835,-0.700193746,0.980612159,0.213387433,0.18385938,11.5,0
481,147397.0,-0.351597002,0.122494257,1.845360812,-0.466667303,-0.145272922,-0.481824704,-0.309057172,0.159982195,0.5148798,-0.622323972,-0.948415864,0.048761506,0.509534758,-0.376097483,0.957373225,0.920076686,-1.03990551,0.553474808,-0.989936924,-0.054243676,0.416568298,1.189252549,0.062277038,0.0173776,-1.206256062,0.163642171,0.232751997,0.245657686,1.25,0
244,58983.0,1.10235122,-0.026205283,-0.318136948,1.367243564,1.818041465,4.094025474,-0.903076179,1.048626596,-0.480429511,0.678134167,-0.336817571,-0.23078327,0.180442543,0.121651837,1.081925106,1.442149008,-1.325767998,0.51534092,-0.854979174,0.098909013,-0.011719995,-0.337636819,-0.016203565,0.978173838,0.356364613,-0.065083119,0.018873235,0.040088892,56.12,0
23,82006.0,-1.176341926,1.227904124,1.407994224,0.906462912,-0.73643324,-0.48631764,-0.102255616,0.306322974,-0.099018235,-0.040881731,-0.714891199,-0.196502578,-0.305692999,0.347436783,1.452167728,0.23217897,-0.20691675,0.372743365,0.322547297,-0.258374358,0.154503035,0.158507376,-0.042480447,0.365366776,-0.690408727,-0.566799961,-0.416551827,0.073287286,22.18,0
768,125200.0,-0.769171692,1.342212256,-2.171454137,-0.1515133,-0.648374467,-0.973504253,-1.706657654,0.313744517,-1.982301847,-3.158127006,1.341571722,-3.29947237,1.247647374,-6.393372843,-0.053204802,-3.258046341,-3.348896098,0.217330714,-0.917407955,-0.102294252,-0.036122295,-0.753591203,-0.047113397,0.358492768,-0.287406816,0.476505957,0.250530561,0.250987223,40.0,1
68,171231.0,-0.212012916,-0.444385422,0.841302723,-0.886347195,-0.875272579,-0.519457403,-0.195868671,-0.137145551,-0.344469024,0.570947455,-1.369963138,-0.580722444,0.012610249,-0.424243269,0.280455695,-1.264578924,-0.239887144,1.65017142,-0.776082413,-0.736482035,-0.046502987,0.629854832,0.300204399,0.06948892,-0.957907454,0.693897625,-0.023593666,0.053917246,52.85,0
191,126311.0,-0.023077184,0.040391174,0.53522343,-2.109813206,-0.351212489,0.252023613,-0.181135243,0.138246964,-0.614928977,0.609474537,0.526403279,0.000706699,0.47945152,-0.601276022,-0.865795256,1.597935075,-0.453791614,-0.805074516,0.811107762,0.138443649,0.016390258,0.011197466,0.160552382,0.321229491,-0.616224417,-0.594629774,0.047833569,0.045484729,37.0,0
979,110547.0,-1.532810361,2.232751839,-5.923100075,3.386708412,-0.15344334,-1.419747681,-3.878576339,1.444655862,-1.465542142,-5.208334593,4.546301069,-7.761194032,1.159540322,-5.231611457,-0.171642119,-4.719829498,-4.847991961,-1.134328745,3.527738272,0.520839866,0.632504706,-0.070837951,-0.490291315,-0.359983126,0.050677533,1.095671329,0.471741402,-0.106667141,0.76,1
217,94192.0,-0.364411721,0.83883492,3.611922696,5.069911516,-0.479390464,2.271414081,-0.688659566,0.251998172,1.018339623,0.8724714,-0.505604307,-2.106317627,2.956264264,-0.318715071,-1.982687488,-0.663082016,1.318094252,0.455699876,1.173928924,0.256160272,9.76e-05,0.939983559,-0.176581643,1.171184981,-0.577269497,0.40218473,-0.005654576,-0.051759816,37.83,0
958,59669.0,0.32600663,1.286637565,-2.007181287,2.419674796,-1.532901697,-1.432803315,-2.45952964,0.617737792,-1.12586103,-3.236784016,3.561794964,-3.914679352,-2.124956456,-4.45889503,0.578201875,-2.343304119,-5.071450108,-0.749172321,0.228422748,0.222666683,0.556894674,0.169775529,-0.174357059,0.308061323,0.710996128,-0.231029818,0.580495234,0.300984038,6.27,1
136,28454.0,-2.888711872,2.155078772,1.909446297,2.608166705,-0.42199106,2.690399298,-2.495282843,-4.783773318,-0.625104127,1.154000366,1.277902793,0.625605501,-0.851052932,0.23297395,0.767471589,-0.192240558,0.506003696,0.063989322,-0.005356218,1.600448779,-2.482235793,1.764944495,0.380363686,-0.311430008,-0.095565691,0.319916677,-0.462248309,-0.314305879,1.0,0
312,130891.0,2.015561439,-0.923845425,-1.321407784,-0.59314657,-0.745605038,-0.665029316,-0.878249307,-0.066088588,0.124753206,0.058334598,-0.485631719,-1.086507044,-0.29853123,-2.006225719,0.442975824,1.737906817,1.366022479,-0.324221079,0.212162294,0.172544654,0.266988622,0.641499961,0.078134413,0.623194501,-0.167920771,-0.126865624,0.007360709,0.006420567,89.0,0
726,77202.0,-0.356326154,1.43530513,-0.813563965,1.993117177,2.05587754,-0.543578666,0.487691067,0.085448805,-0.536351998,-2.231209328,0.27398357,-0.535839387,0.595677222,-5.141823493,0.732366764,0.623912781,4.090983247,1.634084028,0.26084733,0.303261648,-0.312862942,-0.687873797,-0.267002509,-1.158480063,0.271459964,-0.155397186,0.114328416,0.101525594,1.0,1
637,53031.0,0.206075454,1.387359821,-1.045286987,4.228686194,-1.647549174,-0.180896946,-2.943677575,0.859155533,-1.181743007,-3.096503599,3.200912355,-2.450832429,0.316619879,-6.397170315,-2.129728365,-2.427373075,-4.448472252,-1.21222045,0.034655456,0.3514844,0.469199426,0.344930464,-0.203799378,0.376640378,0.71548549,0.226002881,0.628544616,0.319917988,0.76,1
196,28876.0,0.011386094,-3.09760537,0.864160982,1.152528725,-2.11880856,1.8656941,-0.995324112,0.457128208,0.727566567,0.25031142,-1.164410027,0.504416018,-0.208188955,-0.99036775,-2.044898555,-1.288632595,-0.11099936,2.476255586,-0.143081791,0.728858943,0.07216448,-0.271202154,-0.783841048,-0.801223763,0.35240982,-0.123145619,0.022070181,0.132757766,639.84,0
10,45843.0,-1.812693264,-0.672052331,1.361824439,0.940038606,1.397762922,-1.085558248,-0.586580913,0.161977475,-0.48335327,0.124366988,1.825489831,0.335827006,-0.744921575,0.05029086,1.159948619,-0.123125301,0.500649437,0.06571074,0.858580337,-0.119160745,-0.108534744,-0.370486172,0.083182879,0.192888216,-0.756508255,0.148793904,-0.200284352,0.522508225,1.98,0
388,159893.0,0.114876423,0.9542012,-0.403298884,-0.514631908,0.843880609,-0.886334542,0.94067781,-0.081458613,0.035150006,-0.820553108,-0.747003725,-0.405276338,-0.569540056,-0.899289398,-0.17874738,0.345571363,0.415474455,-0.157904348,-0.243550976,0.000746056,-0.33955716,-0.874961819,0.127083047,0.613161077,-0.442791801,0.111065478,0.215676729,0.084568806,9.13,0
574,96135.0,-1.952932626,3.541385243,-1.310561408,5.955663594,-1.003992663,0.983049268,-4.587234602,-4.892183603,-2.516752033,-2.850323902,2.024674081,-6.487746413,2.3764626,-2.241516346,-0.566869735,-3.936856918,-6.127193572,-2.328551961,1.562129552,1.965029783,-1.998091228,1.133706234,-0.041460872,-0.215378738,-0.865598577,0.212544577,0.532896738,0.357891633,18.96,1
380,152003.0,1.586868464,-2.404212281,-1.760988955,-1.479446271,-1.165830794,-0.408022343,-0.445305053,-0.272492025,-1.896061141,1.662719329,0.937366498,-0.113574667,0.710257093,0.075057199,-0.380843064,-0.391523276,0.176597582,0.564709179,-0.259356492,0.350324927,0.361548276,0.653385476,-0.221031739,0.746921097,-0.076961509,-0.012646676,-0.082529236,0.000715287,378.0,0
659,152307.0,-5.222968176,4.64182735,-8.858204209,7.723501994,-1.507034956,-2.159483574,-4.205164096,0.979334284,-1.505637374,-2.239066261,4.231393304,-8.493487981,-1.092810847,-13.23755851,1.184086482,-4.186415178,-5.492535786,-1.216108113,1.046104511,-0.176673248,0.561892174,0.624206816,0.536428911,-0.628333712,-0.222651231,0.382208362,-2.693035689,0.407935126,1.0,1
157,145303.0,-1.887263693,2.488120336,-0.049116806,3.242664749,1.668352911,5.739882408,-2.332737752,-0.341671795,-2.339862487,0.774414223,-0.65472538,-0.142634973,-0.051166232,1.095511609,1.259484262,0.482920484,0.478628567,0.112588512,0.905381749,0.983680022,-1.434252279,-0.286758202,0.241368646,0.619631075,-0.016103615,0.222752044,0.203211214,0.130814567,2.23,0
731,87202.0,-0.419820174,-1.155978008,-2.092515502,2.78675033,0.736296592,-0.167291966,1.600027463,-0.117426851,-0.796953814,-0.133950251,1.033032012,-0.284367998,-1.20827981,-0.429211904,0.24894536,-0.92892153,1.679985519,1.315338866,2.226160656,1.275358027,0.480639718,0.533516931,1.284645406,0.51613127,-0.6029411,-0.30502369,-0.021363145,0.129096386,451.27,1
925,20451.0,-15.81917872,8.775997153,-22.80468646,11.86486808,-9.092360532,-2.386893207,-16.56036811,0.948348595,-6.310658433,-13.08889092,9.815703174,-14.05606118,0.777191846,-13.76101796,-0.35363594,-7.957447226,-11.96295423,-4.780507788,0.652498045,0.992278949,-2.350633745,1.036361874,1.136050737,-1.043413741,-0.108923343,0.657436778,2.136424471,-1.411945375,1.0,1
571,94362.0,-26.45774465,16.4974719,-30.17731746,8.904156771,-17.89259969,-1.227903881,-31.19732855,-11.43892041,-9.462572605,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-2.400246492,-6.80988994,-12.46231495,-5.501050784,-0.567939573,2.812241109,-8.755698321,3.460893345,0.896537504,0.254835537,-0.738096559,-0.966564234,-7.263482146,-1.324884307,1.0,1
111,83646.0,1.233266048,-0.285806176,0.621690164,0.493317771,-0.271825977,0.949142578,-0.76247819,0.327030532,1.096754306,-0.268525266,-1.845337204,-0.194168809,-0.217750995,-0.365034764,0.606943303,0.301006235,-0.376296394,-0.168810658,0.13106936,-0.115475532,-0.160690898,-0.253208499,-0.108005593,-1.305717163,0.35096714,0.434957812,0.028143701,0.008832432,10.5,0
906,41147.0,-5.314173206,4.145943611,-8.532522459,8.344391674,-5.718008208,-3.043536081,-10.98918467,3.404128656,-6.167233642,-11.435624,7.674533834,-14.29609143,0.526938924,-15.44502581,0.991651201,-12.391346,-22.54165173,-7.986720653,2.992554463,1.150017319,2.331465808,0.862996306,-0.614453238,0.523647877,-0.712593272,0.324637965,2.245091466,0.497320849,88.23,1
667,41582.0,-1.048005289,1.300218777,-0.180400576,2.589842643,-1.164793552,0.031823406,-2.175778099,0.699071738,-1.140208278,-3.226787107,3.49080495,-2.45433921,0.177189485,-5.160608097,-0.686114234,-3.996144713,-4.695562722,-1.819160964,1.461080319,0.644993308,0.549014458,0.624321411,-0.13666272,0.131737919,0.030921372,-0.176701082,0.504897672,0.069882453,39.45,1
861,93853.0,-6.185857478,7.102984922,-13.03045526,8.010823398,-7.885237361,-3.974549994,-12.22960778,4.971231702,-4.248307013,-12.9654812,8.688307992,-17.18291843,0.069576915,-14.11615601,0.959031717,-12.37533374,-18.71676451,-6.522014573,3.51795494,0.483930108,2.50277241,0.48169129,0.480957978,0.360318639,-0.293354296,-0.199193158,-0.203917328,0.398927186,44.9,1
655,77182.0,-1.410851902,2.268270614,-2.297553649,1.871330527,0.248957098,-1.208798691,-1.358648491,1.102916132,-1.317363771,-4.626919164,3.357639737,-2.998814904,-1.956786345,-6.766633371,-0.869899592,-0.868576752,-0.370333269,0.419265507,-0.894893657,0.05806259,0.155380927,-0.614880422,-0.196125538,-0.464375543,0.118473101,-0.484537035,0.373595916,0.187657249,1.0,1
763,144808.0,-2.405207092,2.94382339,-7.616654221,3.533373872,-5.417493628,-0.112631915,-1.329371563,1.709416808,-2.322715609,-6.54098852,4.404578482,-4.93815929,-0.74098464,-7.462960627,0.53496766,-4.671031532,-4.472403254,-0.9820899,3.490068593,-0.338706731,0.652683372,0.414132297,0.023869073,-0.260616387,0.405316462,0.029106742,0.519806552,-0.469537114,667.55,1
290,82429.0,0.60808652,-1.083853612,-0.868060111,0.299283248,-0.395716851,-1.014338407,0.896215811,-0.430518337,-0.060667801,-0.242067062,-0.789005795,-0.332795621,-0.474612488,0.665451272,0.914493444,0.133704621,-0.290739139,-0.371159549,0.187274911,0.686715372,0.14664962,-0.462162408,-0.481330169,-0.030208836,0.452596847,1.062427951,-0.191698575,0.051953965,394.92,0
818,58067.0,-0.264868684,3.386139969,-3.45499699,4.367629058,3.336060428,-2.053918423,0.256890458,-2.957235441,-2.855797234,-2.808455543,1.847503511,-2.414822338,-2.573224542,-6.59912613,0.123470383,2.572371808,6.609365809,2.5306698,-3.602657251,0.482513022,-1.394503794,-0.166029307,-1.452081183,-0.251814671,1.243460543,0.452786777,0.132218076,0.424599466,1.0,1
617,67150.0,-1.82429506,0.403326527,-1.994122006,2.756558164,-3.139064326,0.408185015,-1.209045119,1.095634354,-1.447224892,-3.951002892,2.560700202,-3.411982911,-0.78166962,-4.732767535,-0.433973655,-3.306088412,-4.231021875,-0.75080977,2.690808342,1.503688305,0.838760421,0.341727096,0.947506491,-0.145493002,0.049325773,0.831065452,0.332421304,0.252712729,489.71,1
206,152945.0,1.708893005,-1.890632842,0.034774396,-1.203837386,-1.449728351,1.102599143,-1.677169874,0.46556018,0.866963971,0.266761458,-0.404270177,0.3709505,0.486047016,-0.51267929,1.829311959,-1.783266968,0.533399396,0.235505792,-2.057049998,-0.383606829,0.002957319,0.499486038,0.304360075,-0.996249023,-0.997149447,0.961038425,0.039926871,-0.023837466,143.0,0
901,93856.0,-6.750508516,5.367416051,-10.05463495,9.064477918,-7.968118084,-2.263798414,-10.31756618,4.237665731,-5.324108806,-11.09239237,7.154082842,-17.15040525,-0.095399228,-11.03011036,-1.959054555,-12.44856234,-22.66790541,-9.264608733,1.982356317,-0.081219892,1.909032018,-0.348739731,0.425000563,0.67490867,-0.784208393,-0.247422103,1.159581374,0.197817875,209.65,1
605,166883.0,2.091900188,-0.757459362,-1.192257634,-0.755458093,-0.620323626,-0.322077027,-1.082510657,0.117199962,-0.140926652,0.249310803,1.338317546,-0.32975934,-0.363591189,-1.824839105,-0.229678514,1.842346923,1.194211714,0.037466658,0.423099369,0.037437544,0.28825272,0.83193931,0.142006991,0.592614974,-0.196143145,-0.136676262,0.020182365,-0.015469705,19.95,1
323,158015.0,1.328622111,-3.003628504,-2.171042555,-1.200344937,-1.451929354,-0.685638827,-0.165426014,-0.360504695,-1.567232814,1.622054004,0.110724793,-0.991455493,-0.937584755,0.342389106,-0.966093536,-0.606276814,0.383972832,0.867719707,0.057143114,0.52074121,0.518875266,0.844124528,-0.573745259,-0.286280405,0.156454064,0.242699656,-0.127925786,0.003060819,527.0,0
926,149676.0,1.833191048,0.745332779,-1.133008713,3.893555977,0.858163817,0.910234501,-0.498200069,0.344703186,-0.667939096,0.398155065,0.613867739,-0.022561483,0.452018065,-2.969200956,-0.964967034,2.464449802,0.671240576,1.921021092,-1.616926588,-0.085578755,0.03928949,0.181651615,0.072980911,-0.155298849,-0.149891395,0.012792488,0.040853819,0.022903116,17.39,1
402,85737.0,1.194249026,-0.355121678,0.802460335,0.144107423,-0.859125748,-0.023743306,-0.645710783,0.159763223,0.708732605,-0.122750683,0.666401671,0.845551371,-0.215723447,-0.145767355,-0.522799907,0.328521115,-0.391386136,0.303472997,0.552179023,-0.050310027,0.067128366,0.353295616,-0.131227081,0.11467581,0.35619697,1.154029204,-0.05145453,-0.003570305,15.99,0
88,134720.0,2.092900059,-1.998019258,-0.078346732,-1.736315496,-1.751711884,0.775874891,-2.129021443,0.311445776,-0.675709962,1.615908875,0.039769895,-0.21679615,0.925842322,-0.907199902,-0.148454572,0.563409936,-0.358873437,1.393987011,-0.064919753,-0.195255882,0.11478042,0.676390141,0.154314349,0.090284469,-0.477784051,-0.112405769,0.059811609,-0.022594229,85.0,0
813,75851.0,-4.793667431,3.418910653,-5.074444533,4.035986943,-3.527874599,-1.923241502,-5.065980838,1.99688476,-3.097379164,-6.447202274,3.775578439,-7.498783455,0.231306922,-8.658268432,1.343307657,-6.17333086,-10.70801825,-3.504894192,1.884044257,0.342122343,1.168617819,0.289530904,-0.371888204,0.144761277,0.084734825,-0.197431471,0.328671522,0.835394921,99.85,1
358,126782.0,0.59985147,0.855094005,-0.718103034,1.298931407,0.374388392,-0.087309862,0.339456626,-0.123835364,-0.161545909,0.137521057,0.641336542,0.18598108,-0.181864834,-1.018114408,0.034399017,-0.81395084,1.406339242,1.083698036,2.957438695,0.150593296,0.17595596,0.777043623,-0.215599941,-0.488192329,-0.316669278,1.083754601,-0.257172006,-0.061254735,12.06,0
536,55760.0,-6.003421676,-3.930731396,-0.007045455,1.714669183,3.414666602,-2.329582623,-1.90151169,-2.746111091,0.887673208,-0.049232856,-0.153131027,-0.814309846,-1.894795586,-0.831482609,1.387288695,1.188906759,0.536817323,-0.051403214,-1.231385502,-4.128185829,1.101671317,-0.992493707,-0.698258928,0.139897674,-0.205150796,-0.472412263,1.775378057,-0.104284626,311.91,1
524,123525.0,-5.904920806,4.439911383,-8.631802213,7.788684407,-4.989579801,-1.200143965,-7.67405994,4.125761017,-5.315778023,-4.891156203,4.220418594,-6.408300677,1.328003267,-5.853545071,-0.928337067,-7.085798176,-12.62385611,-4.745223838,2.797891502,-0.505607962,1.77502979,1.266441152,-0.199409589,0.014960003,-1.91e-05,0.544209892,-1.167565813,-1.206354326,45.51,1
808,100924.0,-23.98474665,16.69783169,-22.20987482,9.58496862,-16.23043879,2.596332658,-33.23932817,-21.56003945,-10.84252587,-19.83614885,3.223232703,-10.89513351,-1.523452403,0.116303256,-3.098805327,-7.606424575,-18.10826102,-7.511866158,-1.243285157,5.804550661,-12.61502286,5.774087269,2.75022145,0.5134111,-1.608803804,-0.459624388,-4.626126608,-0.334560721,1.0,1
622,34684.0,-2.439236969,2.591458163,-2.84012565,1.28624391,-1.777016191,-1.436138771,-2.206056242,-2.282724858,-0.292885036,-3.717449929,3.907399128,-7.220003686,-1.211739346,-9.657626594,0.9275179,-4.738662343,-9.276635569,-3.081961081,0.177745635,0.513529865,1.774460092,-0.771389808,0.065726703,0.103915745,-0.057577926,0.242652461,-0.268649222,-0.743712586,125.3,1
902,135095.0,0.232512476,0.93894368,-4.647779879,3.079843688,-1.902655319,-1.04140752,-1.020406645,0.547068603,-1.105990294,-3.520127674,2.074116455,-3.010771738,0.69497769,-5.387831227,1.778669798,-2.935804425,-2.285572708,-0.237055633,1.979747071,1.141615075,0.911372759,1.042928656,0.999393888,0.901260455,-0.452093168,0.192959214,0.180859449,-0.029315338,345.0,1
461,75161.0,-0.699953913,0.97055763,0.826099348,-0.206802662,-0.231282956,-0.431288833,0.49666817,0.427101172,-0.907716659,-0.567348364,0.748697069,0.522158784,-0.185994135,0.781469651,0.039497043,0.555843633,-0.566769494,0.351819472,0.471354029,-0.043042762,0.015818754,-0.253447846,0.140733428,-0.013654962,-0.571364394,0.159742476,-0.047752008,0.08336156,57.99,0
942,155548.0,1.878230031,1.325629574,-2.333468993,4.233151214,1.355183996,-0.853508247,0.716025068,-0.164909789,-1.502344505,0.259411077,1.451237548,-0.280523277,-0.756794072,-2.757556767,-1.706285018,1.587460391,1.929349691,1.189432903,-1.530162326,-0.226108021,-0.15213079,-0.360735866,0.043414406,-0.242379536,0.171097766,-0.002600988,-0.026666567,0.005237667,7.06,1
852,59777.0,-8.257110817,-4.81446074,-5.36530689,1.204229864,-3.347420097,-1.331601475,-1.967892799,1.295437817,-1.674415243,-3.426052253,0.14456269,-4.28352931,-0.240895042,-3.657490404,0.923104768,0.844221069,-3.948311852,-1.807515992,0.105878827,-1.233987257,0.436390207,-0.077552723,-3.091624356,-0.390200886,-0.288688941,-0.340004217,0.039819105,-1.00790031,319.2,1
723,134928.0,1.204934242,3.238069511,-6.010324404,5.720846677,1.548399778,-2.321063516,-0.781880413,0.076619238,-2.976249051,-4.070256863,3.394152086,-4.547742185,-0.063634196,-10.51646521,0.053267384,0.204079529,0.462929331,0.841169059,-2.221383853,0.338160709,0.09834147,-0.84586592,-0.031227769,0.42114641,0.388361412,0.056034744,0.491827823,0.340846686,0.0,1
777,406.0,-2.312226542,1.951992011,-1.609850732,3.997905588,-0.522187865,-1.426545319,-2.537387306,1.391657248,-2.770089277,-2.772272145,3.202033207,-2.899907388,-0.595221881,-4.289253782,0.38972412,-1.14074718,-2.830055675,-0.016822468,0.416955705,0.126910559,0.517232371,-0.035049369,-0.465211076,0.320198199,0.044519167,0.177839798,0.261145003,-0.143275875,0.0,1
187,11930.0,1.297486593,-0.20224068,0.043946413,0.094497462,-0.057158373,0.099203637,-0.280710608,-0.127514909,2.168289672,-0.743718329,-1.01752081,-2.524102017,1.766665581,1.141467157,-0.925721813,0.020306044,0.418825993,0.02855454,0.773781634,-0.021499652,-0.338118713,-0.551488703,-0.248950286,-0.964184299,0.592470357,1.156196788,-0.102371204,-0.014853663,39.98,0
464,31186.0,1.472378552,-0.819452764,-0.15770648,-1.506691912,-0.80719443,-0.542425077,-0.561919986,-0.190257529,-2.598047856,1.594543045,1.606641486,0.316336226,1.163898241,0.016448494,-0.272330161,-0.91392232,0.642226141,-0.315986291,-0.200317885,-0.304875839,-0.081971691,0.207284095,-0.076835356,0.04063054,0.608321186,-0.073720361,0.015254091,-0.004922789,15.0,0
20,146165.0,2.167478459,0.122002358,-2.445895432,0.257665259,0.620110973,-1.830153861,0.941006109,-0.633847245,0.038745018,0.263049436,-1.058819014,-0.433717547,-1.129795946,1.007384603,-0.131541969,-0.705023182,-0.065147487,-0.594740606,0.157025642,-0.302440946,0.234165548,0.829312276,-0.174490972,-0.016938058,0.606599846,1.028704369,-0.152362785,-0.101259663,2.0,0
416,166636.0,-0.120843143,1.001565881,-0.663609347,-0.771433511,0.994123535,-0.397221093,0.707814095,0.163262924,0.157384485,-0.301798164,0.439660132,-0.391799879,-1.631307578,-0.590029676,-0.719515254,0.685464132,0.071174577,0.57505288,0.176769413,0.056723537,-0.364452566,-0.943551194,0.059324613,0.129891429,-0.409225374,0.127040349,0.319007051,0.125702766,0.99,0
163,64487.0,0.86774302,-0.529447089,1.633070363,1.42532226,-1.104136949,0.980264668,-0.996000977,0.460776303,0.851160355,-0.119197594,1.056168068,1.537664134,0.574956907,-0.534421312,-0.352338851,0.139368165,-0.313454009,0.330901609,-0.538108627,0.061602421,0.312290854,1.01338676,-0.176081002,0.071347127,0.350055838,-0.172528892,0.097697,0.045449206,95.0,0
535,84204.0,-0.937843305,3.46288949,-6.445103954,4.932198666,-2.23398307,-2.291561121,-5.695593929,1.338824634,-4.322376553,-8.099119398,7.182967009,-9.445943382,-0.314619968,-12.99146558,-0.136358932,-6.367524375,-12.73439389,-3.845129659,1.00766726,1.129532281,1.066550249,-0.521657289,-0.319917293,-0.405859088,0.90680216,1.16578389,1.374495332,0.729889342,0.0,1
584,93853.0,-5.839191619,7.151532354,-12.81676008,7.031114765,-9.651272168,-2.938427258,-11.54320717,4.843626532,-3.494275725,-13.32078887,8.460244449,-17.00328945,0.101556615,-14.09445166,0.747030766,-12.66169572,-18.91249382,-6.626974845,4.008920742,0.055683881,2.462055911,1.054865184,0.530480596,0.472669814,-0.275997968,0.282435025,0.10488602,0.254417097,316.06,1
657,41204.0,-8.440283963,6.147653324,-11.68370616,6.702779571,-8.155839297,-3.716264156,-12.40731306,5.626571296,-6.232160894,-13.38668344,7.605559474,-13.35181502,0.827049643,-14.97947735,1.532813084,-11.77149697,-20.29921651,-7.60911006,3.809136436,0.52073233,2.19285542,-0.282596815,0.008068498,0.403858337,-0.018788393,0.522721636,0.79269069,0.067789546,30.26,1
758,7526.0,0.008430365,4.137836835,-6.240696572,6.675732163,0.768307025,-3.353059548,-1.631734673,0.154612448,-2.795892464,-6.18789063,5.664394709,-9.854484823,-0.306166658,-10.69119621,-0.638498193,-2.041973791,-1.129055877,0.116452521,-1.934665739,0.488378221,0.36451421,-0.608057134,-0.539527942,0.128939983,1.48848121,0.507962678,0.735821636,0.513573741,1.0,1
236,139321.0,2.148939621,-1.70303855,-0.041126434,-1.602874129,-1.740814586,0.148273776,-1.774731895,0.078852135,-0.988161354,1.587066939,0.390820189,0.569917723,1.930509263,-1.017772211,-0.731635453,0.17188837,-0.172497102,0.763055287,0.115661838,-0.237442942,-0.085989562,0.266928184,0.227983871,-0.484335618,-0.483575355,-0.243971799,0.06404616,-0.035189362,52.0,0
692,8808.0,-4.617217204,1.695693653,-3.114372201,4.328198553,-1.873256991,-0.989908136,-4.577264627,0.472216158,0.472016953,-5.576022636,4.802322761,-10.83316447,0.104303876,-9.405423062,-0.807477869,-7.552342204,-9.80256179,-4.120628835,1.74050729,-0.039045934,0.481829697,0.146023056,0.117038528,-0.217564599,-0.138776044,-0.424452881,-1.002041426,0.890780288,1.1,1
6,31808.0,0.735974039,-1.180045263,0.851688162,0.453982645,-1.48772473,-0.307633232,-0.363232728,0.022013068,1.260305239,-0.550453655,-0.888879901,0.291309427,-0.531636386,-0.390410058,-0.211062546,-0.060509095,0.181610692,-0.519625953,0.392690227,0.388410676,-0.091456259,-0.588630755,-0.130420733,0.464360512,0.028058034,0.91806683,-0.0838364,0.056034736,254.62,0
525,150139.0,-6.682831916,-2.714268045,-5.774530457,1.449792375,-0.661836408,-1.14864974,0.849686456,0.433427022,-1.315646389,-2.796331539,-0.448793726,-2.562602408,0.243482527,-1.181669391,0.004372872,-2.30259569,-4.446191869,-1.710463148,0.982728633,-1.928527193,0.220526295,1.187013204,0.335820817,0.215682964,0.803109992,0.044033342,-0.054987628,0.082337093,237.26,1
465,140767.0,-3.689694543,3.985912569,-3.572832789,-0.801804108,0.206665145,-0.403626622,-3.77601455,-6.491671044,-1.731850904,-1.694056416,-1.657934963,1.730741584,0.329761521,2.738904636,-1.034808361,0.149638559,0.80616666,-0.524294364,-0.720777933,1.866044965,-3.440162939,1.841544862,-0.663906633,0.77681835,0.802588097,0.958417913,-0.152306119,0.072310234,2.0,0
277,68598.0,-2.955843245,0.254979426,-0.860260302,-1.833037578,1.421657603,3.102331,-1.03398117,2.075432427,-0.671140987,-1.264738977,-0.618827028,0.221404983,0.229006643,0.935607019,0.876438948,1.459472038,-0.673336579,0.197527444,-0.161860036,-0.457341894,-0.094518707,-0.933101998,-0.118323757,1.060791577,0.203317275,0.68528488,-0.599281732,-0.503808482,22.82,0
671,65385.0,-2.923826664,1.524837164,-3.018758033,3.289291475,-5.755542374,2.218276303,-0.509995432,-3.569443569,-1.016591689,-4.320535776,1.277202265,-3.701749667,-0.971869594,-4.857776672,0.090605522,-2.80150199,-4.186807537,-1.648406094,1.176445598,-0.447039407,-0.511656805,-0.122724086,-4.288638999,0.563796658,-0.94945135,-0.204532177,1.510206487,-0.324706013,1354.25,1
59,69924.0,-1.187274262,0.303139963,0.542001789,1.174593403,-1.203317846,0.035931287,1.60018297,0.280187675,-0.941632498,-0.795954696,-0.228926791,-0.073097915,-0.311766807,0.820480419,1.264791093,-0.498796464,0.370733682,-0.21750311,-0.140001362,0.597903791,0.454493756,0.618727794,0.801175679,0.363380752,-0.216444704,-0.333280531,-0.06125172,0.127028965,364.99,0
432,82234.0,1.241410627,-0.414354983,0.940512364,0.059846321,-1.061395074,-0.201299433,-0.744510702,0.114230754,1.238399103,-0.368412238,-1.218023705,-0.103068093,-0.588427367,-0.329429802,0.413998865,0.342063507,-0.212431866,-0.136296131,0.42289102,-0.085322523,-0.156248719,-0.301312768,0.002918477,-0.058862758,0.151280099,1.023326676,-0.040525222,0.010581013,13.83,0
623,53076.0,1.296230804,0.417447288,0.193963068,0.901644195,0.130531367,-0.371634021,0.158125824,-0.202668657,-0.079511756,-0.045088248,-0.876737592,0.687487636,1.574717703,-0.00779123,0.948315692,0.377153837,-0.868182736,-0.067135112,-0.064492966,-0.02955935,-0.11211351,-0.220002032,-0.121021884,-0.440454448,0.671540041,-0.413518434,0.032838041,0.020600197,1.18,1
